Train_No,Start_Station_Code,Start_Station_Name,Start_Departure_Time,End_Station_Code,End_Station_Name,End_Arrival_Time,Midnight_Rollover,Duration_Minutes,Duration_Hours,Duration_Computable,Duration_Status,Total_Distance_km,Route_Type,Classification_Basis
67277,FM,FALAKNUMA,14:10:00,ZN,JANGAON,16:55:00,False,165.0,2.75,True,Valid (Same Day),96.0,Medium,Duration
67278,ZN,JANGAON,17:10:00,FM,FALAKNUMA,20:10:00,False,180.0,3.0,True,Valid (Same Day),96.0,Medium,Duration
67279,GDR,GUDUR JN.,15:05:00,OGL,ONGOLE,18:15:00,False,190.0,3.17,True,Valid (Same Day),154.0,Medium,Duration
67280,OGL,ONGOLE,09:45:00,GDR,GUDUR JN.,13:10:00,False,205.0,3.42,True,Valid (Same Day),154.0,Medium,Duration
67282,PSA,PALASA,13:00:00,VZM,VIZIANAGARAM,15:35:00,False,155.0,2.58,True,Valid (Same Day),142.0,Medium,Duration
67291,VZM,VIZIANAGARAM,06:15:00,VSKP,VISAKHAPATNA,07:30:00,False,75.0,1.25,True,Valid (Same Day),60.0,Short,Duration
67292,VSKP,VISAKHAPATNA,18:05:00,VZM,VIZIANAGARAM,19:25:00,False,80.0,1.33,True,Valid (Same Day),60.0,Short,Duration
67293,VZM,VIZIANAGARAM,16:05:00,VSKP,VISAKHAPATNA,17:40:00,False,95.0,1.58,True,Valid (Same Day),60.0,Medium,Duration
67294,VSKP,VISAKHAPATNA,08:05:00,CHE,SRIKAKULAM R,10:35:00,False,150.0,2.5,True,Valid (Same Day),130.0,Medium,Duration
67295,RJY,RAJAHMUNDRY,11:15:00,RVD,RAVIKAMPADU,13:00:00,False,105.0,1.75,True,Valid (Same Day),79.0,Medium,Duration
67296,VSKP,VISAKHAPATNA,18:20:00,TUNI,TUNI,20:17:00,False,117.0,1.95,True,Valid (Same Day),97.0,Medium,Duration
67297,OGL,ONGOLE,18:35:00,BZA,VIJAYWADA JN,22:20:00,False,225.0,3.75,True,Valid (Same Day),138.0,Medium,Duration
67298,BZA,VIJAYWADA JN,05:10:00,OGL,ONGOLE,09:10:00,False,240.0,4.0,True,Valid (Same Day),138.0,Medium,Duration
67299,RJY,RAJAHMUNDRY,17:15:00,BZA,VIJAYWADA JN,22:05:00,False,290.0,4.83,True,Valid (Same Day),149.0,Long,Duration
67300,BZA,VIJAYWADA JN,04:30:00,RJY,RAJAHMUNDRY,08:55:00,False,265.0,4.42,True,Valid (Same Day),149.0,Long,Duration
6769,PGTN,PALGHAT TOWN,04:50:00,PLNI,PALANI,07:30:00,False,160.0,2.67,True,Valid (Same Day),116.0,Medium,Duration
6770,PLNI,PALANI,19:25:00,PGTN,PALGHAT TOWN,22:30:00,False,185.0,3.08,True,Valid (Same Day),116.0,Medium,Duration
68001,SRC,SANTRAGACHI,06:45:00,JGM,JHARGRAM,09:35:00,False,170.0,2.83,True,Valid (Same Day),148.0,Medium,Duration
68003,HWH,HOWRAH JN.,10:00:00,GTS,GHATSILA,13:50:00,False,230.0,3.83,True,Valid (Same Day),215.0,Medium,Duration
68004,GTS,GHATSILA,14:05:00,HWH,HOWRAH JN.,18:22:00,False,257.0,4.28,True,Valid (Same Day),214.0,Long,Duration
68005,KGP,KHARAGPUR,15:20:00,TATA,TATANAGAR JN,18:35:00,False,195.0,3.25,True,Valid (Same Day),137.0,Medium,Duration
68006,TATA,TATANAGAR JN,08:50:00,KGP,KHARAGPUR,11:50:00,False,180.0,3.0,True,Valid (Same Day),137.0,Medium,Duration
68007,HWH,HOWRAH JN.,17:00:00,JER,JALESWAR,21:45:00,False,285.0,4.75,True,Valid (Same Day),188.0,Long,Duration
68008,JGM,JHARGRAM,09:50:00,SRC,SANTRAGACHI,12:27:00,False,157.0,2.62,True,Valid (Same Day),147.0,Medium,Duration
68009,TATA,TATANAGAR JN,18:45:00,CKP,CHAKARADHARP,20:00:00,False,75.0,1.25,True,Valid (Same Day),62.0,Short,Duration
68010,CKP,CHAKARADHARP,06:00:00,TATA,TATANAGAR JN,07:40:00,False,100.0,1.67,True,Valid (Same Day),62.0,Medium,Duration
68011,KGP,KHARAGPUR,18:20:00,TATA,TATANAGAR JN,21:00:00,False,160.0,2.67,True,Valid (Same Day),137.0,Medium,Duration
68012,TATA,TATANAGAR JN,03:15:00,KGP,KHARAGPUR,05:50:00,False,155.0,2.58,True,Valid (Same Day),137.0,Medium,Duration
68013,KGP,KHARAGPUR,05:40:00,TATA,TATANAGAR JN,08:20:00,False,160.0,2.67,True,Valid (Same Day),137.0,Medium,Duration
68014,TATA,TATANAGAR JN,14:00:00,KGP,KHARAGPUR,17:10:00,False,190.0,3.17,True,Valid (Same Day),137.0,Medium,Duration
68015,KGP,KHARAGPUR,21:05:00,TATA,TATANAGAR JN,23:35:00,False,150.0,2.5,True,Valid (Same Day),137.0,Medium,Duration
68016,TATA,TATANAGAR JN,04:20:00,KGP,KHARAGPUR,07:00:00,False,160.0,2.67,True,Valid (Same Day),137.0,Medium,Duration
68017,GMO,NSC BOSE J G,14:50:00,CKP,CHAKARADHARP,22:25:00,False,455.0,7.58,True,Valid (Same Day),238.0,Long,Duration
68018,CKP,CHAKARADHARP,05:20:00,GMO,NSC BOSE J G,13:00:00,False,460.0,7.67,True,Valid (Same Day),238.0,Long,Duration
68019,JGM,JHARGRAM,06:05:00,PLJE,PHULWARTANR,13:10:00,False,425.0,7.08,True,Valid (Same Day),284.0,Long,Duration
68020,PLJE,PHULWARTANR,15:20:00,JGM,JHARGRAM,21:25:00,False,365.0,6.08,True,Valid (Same Day),284.0,Long,Duration
68021,KGP,KHARAGPUR,09:25:00,BLS,BALASORE,12:05:00,False,160.0,2.67,True,Valid (Same Day),120.0,Medium,Duration
68022,BLS,BALASORE,12:30:00,KGP,KHARAGPUR,15:10:00,False,160.0,2.67,True,Valid (Same Day),120.0,Medium,Duration
68023,JGM,JHARGRAM,04:40:00,PRR,PURULIA JN.,09:20:00,False,280.0,4.67,True,Valid (Same Day),188.0,Long,Duration
68024,PRR,PURULIA JN.,09:50:00,JGM,JHARGRAM,13:55:00,False,245.0,4.08,True,Valid (Same Day),189.0,Long,Duration
68047,KGP,KHARAGPUR,21:30:00,BLDA,BELDA,22:20:00,False,50.0,0.83,True,Valid (Same Day),40.0,Short,Duration
68048,BLDA,BELDA,06:10:00,KGP,KHARAGPUR,07:05:00,False,55.0,0.92,True,Valid (Same Day),40.0,Short,Duration
68053,ADRA,ADRA,15:05:00,BBM,BARABHUM,16:35:00,False,90.0,1.5,True,Valid (Same Day),71.0,Medium,Duration
68054,BBM,BARABHUM,16:45:00,ADRA,ADRA,18:10:00,False,85.0,1.42,True,Valid (Same Day),70.0,Medium,Duration
68055,ASN,ASANSOL MAIN,08:25:00,TATA,TATANAGAR JN,13:30:00,False,305.0,5.08,True,Valid (Same Day),171.0,Long,Duration
68056,TATA,TATANAGAR JN,08:45:00,ASN,ASANSOL MAIN,13:20:00,False,275.0,4.58,True,Valid (Same Day),170.0,Long,Duration
68057,ADRA,ADRA,05:45:00,PRR,PURULIA JN.,06:35:00,False,50.0,0.83,True,Valid (Same Day),39.0,Short,Duration
68058,PRR,PURULIA JN.,07:15:00,ADRA,ADRA,08:10:00,False,55.0,0.92,True,Valid (Same Day),39.0,Short,Duration
68059,BBM,BARABHUM,18:45:00,ASN,ASANSOL MAIN,21:40:00,False,175.0,2.92,True,Valid (Same Day),112.0,Medium,Duration
68060,ASN,ASANSOL MAIN,15:05:00,BBM,BARABHUM,18:25:00,False,200.0,3.33,True,Valid (Same Day),112.0,Medium,Duration
68063,ADRA,ADRA,05:05:00,ASN,ASANSOL MAIN,06:10:00,False,65.0,1.08,True,Valid (Same Day),41.0,Short,Duration
68069,ADRA,ADRA,18:40:00,ASN,ASANSOL MAIN,19:45:00,False,65.0,1.08,True,Valid (Same Day),41.0,Short,Duration
68070,ASN,ASANSOL MAIN,22:35:00,ADRA,ADRA,23:35:00,False,60.0,1.0,True,Valid (Same Day),41.0,Short,Duration
68071,ADRA,ADRA,07:15:00,KNF,KHANODIH,09:35:00,False,140.0,2.33,True,Valid (Same Day),70.0,Medium,Duration
68072,VAA,BHAGA JN,18:10:00,ADRA,ADRA,19:15:00,False,65.0,1.08,True,Valid (Same Day),40.0,Short,Duration
68073,BJE,BHOJUDIH JN.,16:30:00,VAA,BHAGA JN,16:55:00,False,25.0,0.42,True,Valid (Same Day),11.0,Short,Duration
68074,KNF,KHANODIH,09:45:00,BJE,BHOJUDIH JN.,11:15:00,False,90.0,1.5,True,Valid (Same Day),40.0,Medium,Duration
68075,ADRA,ADRA,22:30:00,BJE,BHOJUDIH JN.,23:05:00,False,35.0,0.58,True,Valid (Same Day),29.0,Short,Duration
68076,BJE,BHOJUDIH JN.,03:40:00,ADRA,ADRA,04:20:00,False,40.0,0.67,True,Valid (Same Day),29.0,Short,Duration
68077,ADRA,ADRA,13:35:00,VAA,BHAGA JN,14:50:00,False,75.0,1.25,True,Valid (Same Day),40.0,Short,Duration
68078,VAA,BHAGA JN,15:00:00,ADRA,ADRA,16:05:00,False,65.0,1.08,True,Valid (Same Day),40.0,Short,Duration
68079,BJE,BHOJUDIH JN.,11:35:00,CRP,CHANDRAPURA,13:05:00,False,90.0,1.5,True,Valid (Same Day),37.0,Medium,Duration
68080,CRP,CHANDRAPURA,14:35:00,BJE,BHOJUDIH JN.,16:20:00,False,105.0,1.75,True,Valid (Same Day),37.0,Medium,Duration
68081,BQA,BANKURA,04:00:00,ADRA,ADRA,04:55:00,False,55.0,0.92,True,Valid (Same Day),53.0,Short,Duration
68082,ADRA,ADRA,21:15:00,VSU,BISHNUPUR,22:50:00,False,95.0,1.58,True,Valid (Same Day),84.0,Medium,Duration
68088,DHN,DHANBAD JN.,14:00:00,BQA,BANKURA,17:50:00,False,230.0,3.83,True,Valid (Same Day),121.0,Medium,Duration
68089,MDN,MIDNAPORE,11:40:00,ADRA,ADRA,14:20:00,False,160.0,2.67,True,Valid (Same Day),155.0,Medium,Duration
68090,ADRA,ADRA,08:20:00,MDN,MIDNAPORE,11:20:00,False,180.0,3.0,True,Valid (Same Day),155.0,Medium,Duration
68091,MDN,MIDNAPORE,16:37:00,JGM,JHARGRAM,18:00:00,False,83.0,1.38,True,Valid (Same Day),51.0,Medium,Duration
68092,JGM,JHARGRAM,06:55:00,MDN,MIDNAPORE,08:15:00,False,80.0,1.33,True,Valid (Same Day),51.0,Short,Duration
68093,MDN,MIDNAPORE,03:00:00,JGM,JHARGRAM,04:30:00,False,90.0,1.5,True,Valid (Same Day),51.0,Medium,Duration
68094,JGM,JHARGRAM,14:10:00,MDN,MIDNAPORE,15:45:00,False,95.0,1.58,True,Valid (Same Day),51.0,Medium,Duration
68097,GBA,GARBETA,20:15:00,ADRA,ADRA,22:05:00,False,110.0,1.83,True,Valid (Same Day),108.0,Medium,Duration
68098,ADRA,ADRA,17:35:00,GBA,GARBETA,19:30:00,False,115.0,1.92,True,Valid (Same Day),108.0,Medium,Duration
6851,KIK,KARAIKAL,06:00:00,NCR,NAGORE,06:20:00,False,20.0,0.33,True,Valid (Same Day),10.0,Short,Duration
6852,NCR,NAGORE,21:05:00,KIK,KARAIKAL,21:30:00,False,25.0,0.42,True,Valid (Same Day),10.0,Short,Duration
6853,KIK,KARAIKAL,14:45:00,NCR,NAGORE,15:08:00,False,23.0,0.38,True,Valid (Same Day),10.0,Short,Duration
6854,NCR,NAGORE,14:10:00,KIK,KARAIKAL,14:35:00,False,25.0,0.42,True,Valid (Same Day),10.0,Short,Duration
68643,KGP,KHARAGPUR,06:05:00,HIJ,HIJLI,06:20:00,False,15.0,0.25,True,Valid (Same Day),8.0,Short,Duration
68644,HIJ,HIJLI,06:30:00,KGP,KHARAGPUR,06:45:00,False,15.0,0.25,True,Valid (Same Day),8.0,Short,Duration
68645,KGP,KHARAGPUR,17:05:00,HIJ,HIJLI,17:17:00,False,12.0,0.2,True,Valid (Same Day),8.0,Short,Duration
68646,HIJ,HIJLI,17:35:00,KGP,KHARAGPUR,17:50:00,False,15.0,0.25,True,Valid (Same Day),8.0,Short,Duration
68685,MCA,MECHEDA,07:48:00,DGHA,DIGHA FS,10:55:00,False,187.0,3.12,True,Valid (Same Day),130.0,Medium,Duration
68686,DGHA,DIGHA FS,05:40:00,PKU,PANSKURA,08:05:00,False,145.0,2.42,True,Valid (Same Day),117.0,Medium,Duration
68688,DGHA,DIGHA FS,06:45:00,PKU,PANSKURA,09:20:00,False,155.0,2.58,True,Valid (Same Day),117.0,Medium,Duration
68689,PKU,PANSKURA,19:32:00,DGHA,DIGHA FS,22:05:00,False,153.0,2.55,True,Valid (Same Day),117.0,Medium,Duration
68690,DGHA,DIGHA FS,11:15:00,MCA,MECHEDA,14:08:00,False,173.0,2.88,True,Valid (Same Day),130.0,Medium,Duration
68701,R,RAIPUR JN.,04:50:00,DURG,DURG,05:45:00,False,55.0,0.92,True,Valid (Same Day),48.0,Short,Duration
68702,DURG,DURG,06:25:00,R,RAIPUR JN.,07:20:00,False,55.0,0.92,True,Valid (Same Day),41.0,Short,Duration
68703,R,RAIPUR JN.,07:35:00,DURG,DURG,08:30:00,False,55.0,0.92,True,Valid (Same Day),48.0,Short,Duration
68704,DURG,DURG,09:20:00,R,RAIPUR JN.,10:20:00,False,60.0,1.0,True,Valid (Same Day),41.0,Short,Duration
68705,R,RAIPUR JN.,08:30:00,DGG,DONGAR GARH,10:40:00,False,130.0,2.17,True,Valid (Same Day),109.0,Medium,Duration
68706,DGG,DONGAR GARH,11:40:00,BSP,BILASPUR JN.,18:15:00,False,395.0,6.58,True,Valid (Same Day),214.0,Long,Duration
68707,R,RAIPUR JN.,12:35:00,DURG,DURG,13:35:00,False,60.0,1.0,True,Valid (Same Day),48.0,Short,Duration
68708,DURG,DURG,17:00:00,R,RAIPUR JN.,18:00:00,False,60.0,1.0,True,Valid (Same Day),34.0,Short,Duration
68709,R,RAIPUR JN.,17:20:00,DGG,DONGAR GARH,19:35:00,False,135.0,2.25,True,Valid (Same Day),109.0,Medium,Duration
68710,DGG,DONGAR GARH,05:40:00,R,RAIPUR JN.,07:55:00,False,135.0,2.25,True,Valid (Same Day),102.0,Medium,Duration
68711,DGG,DONGAR GARH,05:05:00,G,GONDIA JN.,06:35:00,False,90.0,1.5,True,Valid (Same Day),73.0,Medium,Duration
68712,G,GONDIA JN.,22:15:00,DGG,DONGAR GARH,23:40:00,False,85.0,1.42,True,Valid (Same Day),73.0,Medium,Duration
68713,G,GONDIA JN.,06:45:00,ITR,ITWARI JN.,09:25:00,False,160.0,2.67,True,Valid (Same Day),127.0,Medium,Duration
68714,ITR,ITWARI JN.,10:35:00,G,GONDIA JN.,13:50:00,False,195.0,3.25,True,Valid (Same Day),126.0,Medium,Duration
68715,G,GONDIA JN.,15:10:00,ITR,ITWARI JN.,17:40:00,False,150.0,2.5,True,Valid (Same Day),127.0,Medium,Duration
68716,ITR,ITWARI JN.,18:30:00,G,GONDIA JN.,21:15:00,False,165.0,2.75,True,Valid (Same Day),126.0,Medium,Duration
68717,R,RAIPUR JN.,18:25:00,DURG,DURG,19:20:00,False,55.0,0.92,True,Valid (Same Day),48.0,Short,Duration
68718,DURG,DURG,19:50:00,R,RAIPUR JN.,20:40:00,False,50.0,0.83,True,Valid (Same Day),41.0,Short,Duration
68719,BSP,BILASPUR JN.,16:45:00,R,RAIPUR JN.,19:05:00,False,140.0,2.33,True,Valid (Same Day),112.0,Medium,Duration
68721,R,RAIPUR JN.,19:10:00,DGG,DONGAR GARH,21:30:00,False,140.0,2.33,True,Valid (Same Day),109.0,Medium,Duration
68723,DGG,DONGAR GARH,21:40:00,G,GONDIA JN.,23:25:00,False,105.0,1.75,True,Valid (Same Day),73.0,Medium,Duration
68724,G,GONDIA JN.,07:00:00,R,RAIPUR JN.,11:20:00,False,260.0,4.33,True,Valid (Same Day),175.0,Long,Duration
68725,R,RAIPUR JN.,20:50:00,DURG,DURG,21:50:00,False,60.0,1.0,True,Valid (Same Day),48.0,Short,Duration
68726,DURG,DURG,22:05:00,R,RAIPUR JN.,23:10:00,False,65.0,1.08,True,Valid (Same Day),41.0,Short,Duration
68727,BSP,BILASPUR JN.,19:05:00,R,RAIPUR JN.,21:30:00,False,145.0,2.42,True,Valid (Same Day),112.0,Medium,Duration
68728,R,RAIPUR JN.,07:15:00,BSP,BILASPUR JN.,09:25:00,False,130.0,2.17,True,Valid (Same Day),111.0,Medium,Duration
68729,R,RAIPUR JN.,21:50:00,DGG,DONGAR GARH,23:55:00,False,125.0,2.08,True,Valid (Same Day),109.0,Medium,Duration
68730,DGG,DONGAR GARH,04:00:00,R,RAIPUR JN.,06:30:00,False,150.0,2.5,True,Valid (Same Day),102.0,Medium,Duration
68731,GAD,GEVRA-ROAD,21:00:00,BSP,BILASPUR JN.,23:15:00,False,135.0,2.25,True,Valid (Same Day),97.0,Medium,Duration
68732,BSP,BILASPUR JN.,18:30:00,GAD,GEVRA-ROAD,20:45:00,False,135.0,2.25,True,Valid (Same Day),97.0,Medium,Duration
68733,GAD,GEVRA-ROAD,13:20:00,BSP,BILASPUR JN.,15:40:00,False,140.0,2.33,True,Valid (Same Day),97.0,Medium,Duration
68734,BSP,BILASPUR JN.,10:20:00,GAD,GEVRA-ROAD,12:35:00,False,135.0,2.25,True,Valid (Same Day),97.0,Medium,Duration
68735,RIG,RAIGARH,07:30:00,BSP,BILASPUR JN.,10:00:00,False,150.0,2.5,True,Valid (Same Day),135.0,Medium,Duration
68736,BSP,BILASPUR JN.,20:50:00,RIG,RAIGARH,23:20:00,False,150.0,2.5,True,Valid (Same Day),135.0,Medium,Duration
68737,RIG,RAIGARH,15:25:00,BSP,BILASPUR JN.,18:20:00,False,175.0,2.92,True,Valid (Same Day),135.0,Medium,Duration
68738,BSP,BILASPUR JN.,10:40:00,RIG,RAIGARH,13:05:00,False,145.0,2.42,True,Valid (Same Day),133.0,Medium,Duration
68739,PND,PENDRA ROAD,11:15:00,BSP,BILASPUR JN.,13:55:00,False,160.0,2.67,True,Valid (Same Day),100.0,Medium,Duration
68740,BSP,BILASPUR JN.,07:30:00,PND,PENDRA ROAD,10:25:00,False,175.0,2.92,True,Valid (Same Day),100.0,Medium,Duration
68741,DURG,DURG,06:45:00,G,GONDIA JN.,09:35:00,False,170.0,2.83,True,Valid (Same Day),133.0,Medium,Duration
68742,G,GONDIA JN.,17:40:00,DURG,DURG,20:40:00,False,180.0,3.0,True,Valid (Same Day),133.0,Medium,Duration
68743,G,GONDIA JN.,09:40:00,ITR,ITWARI JN.,12:30:00,False,170.0,2.83,True,Valid (Same Day),127.0,Medium,Duration
68744,ITR,ITWARI JN.,14:25:00,G,GONDIA JN.,17:20:00,False,175.0,2.92,True,Valid (Same Day),126.0,Medium,Duration
68745,GAD,GEVRA-ROAD,05:50:00,R,RAIPUR JN.,11:05:00,False,315.0,5.25,True,Valid (Same Day),209.0,Long,Duration
68746,R,RAIPUR JN.,13:10:00,GAD,GEVRA-ROAD,18:00:00,False,290.0,4.83,True,Valid (Same Day),209.0,Long,Duration
68747,BSP,BILASPUR JN.,06:00:00,KTE,KATNI,14:20:00,False,500.0,8.33,True,Valid (Same Day),320.0,Long,Duration
68748,KTE,KATNI,14:50:00,BSP,BILASPUR JN.,22:45:00,False,475.0,7.92,True,Valid (Same Day),318.0,Long,Duration
68749,SDL,SHAHDOL,09:30:00,ABKP,AMBIKAPUR,15:10:00,False,340.0,5.67,True,Valid (Same Day),215.0,Long,Duration
68750,ABKP,AMBIKAPUR,16:15:00,SDL,SHAHDOL,22:00:00,False,345.0,5.75,True,Valid (Same Day),215.0,Long,Duration
69101,BRC,VADODARA JN.,05:55:00,ADI,AHMEDABAD,08:50:00,False,175.0,2.92,True,Valid (Same Day),99.0,Medium,Duration
69102,ADI,AHMEDABAD,16:50:00,BRC,VADODARA JN.,20:05:00,False,195.0,3.25,True,Valid (Same Day),99.0,Medium,Duration
69104,ANND,ANAND JN.,04:00:00,BRC,VADODARA JN.,05:30:00,False,90.0,1.5,True,Valid (Same Day),35.0,Medium,Duration
69105,ANND,ANAND JN.,03:05:00,ADI,AHMEDABAD,05:10:00,False,125.0,2.08,True,Valid (Same Day),63.0,Medium,Duration
69106,ADI,AHMEDABAD,00:45:00,ANND,ANAND JN.,02:20:00,False,95.0,1.58,True,Valid (Same Day),63.0,Medium,Duration
69107,BRC,VADODARA JN.,20:20:00,ADI,AHMEDABAD,23:30:00,False,190.0,3.17,True,Valid (Same Day),99.0,Medium,Duration
69108,ADI,AHMEDABAD,08:10:00,BRC,VADODARA JN.,10:55:00,False,165.0,2.75,True,Valid (Same Day),99.0,Medium,Duration
69109,ST,SURAT,16:10:00,BRC,VADODARA JN.,19:40:00,False,210.0,3.5,True,Valid (Same Day),128.0,Medium,Duration
69110,BRC,VADODARA JN.,11:30:00,ST,SURAT,14:40:00,False,190.0,3.17,True,Valid (Same Day),128.0,Medium,Duration
69111,ST,SURAT,17:45:00,BRC,VADODARA JN.,20:55:00,False,190.0,3.17,True,Valid (Same Day),128.0,Medium,Duration
69112,BRC,VADODARA JN.,05:45:00,ST,SURAT,09:05:00,False,200.0,3.33,True,Valid (Same Day),128.0,Medium,Duration
69113,BRC,VADODARA JN.,19:50:00,ADI,AHMEDABAD,22:50:00,False,180.0,3.0,True,Valid (Same Day),99.0,Medium,Duration
69114,ADI,AHMEDABAD,05:20:00,BRC,VADODARA JN.,08:20:00,False,180.0,3.0,True,Valid (Same Day),99.0,Medium,Duration
69115,BRC,VADODARA JN.,08:45:00,ADI,AHMEDABAD,11:35:00,False,170.0,2.83,True,Valid (Same Day),99.0,Medium,Duration
69116,ADI,AHMEDABAD,02:25:00,ANND,ANAND JN.,03:45:00,False,80.0,1.33,True,Valid (Same Day),63.0,Short,Duration
69117,BRC,VADODARA JN.,11:10:00,DHD,DAHOD,14:55:00,False,225.0,3.75,True,Valid (Same Day),146.0,Medium,Duration
69118,DHD,DAHOD,16:20:00,BRC,VADODARA JN.,19:30:00,False,190.0,3.17,True,Valid (Same Day),147.0,Medium,Duration
69119,BRC,VADODARA JN.,18:20:00,DHD,DAHOD,22:10:00,False,230.0,3.83,True,Valid (Same Day),146.0,Medium,Duration
69120,DHD,DAHOD,06:15:00,BRC,VADODARA JN.,09:40:00,False,205.0,3.42,True,Valid (Same Day),147.0,Medium,Duration
69121,BRC,VADODARA JN.,20:00:00,GDA,GODHRA JN.,21:55:00,False,115.0,1.92,True,Valid (Same Day),72.0,Medium,Duration
69122,GDA,GODHRA JN.,05:55:00,BRC,VADODARA JN.,07:50:00,False,115.0,1.92,True,Valid (Same Day),72.0,Medium,Duration
69123,ANND,ANAND JN.,10:00:00,GDA,GODHRA JN.,12:10:00,False,130.0,2.17,True,Valid (Same Day),78.0,Medium,Duration
69124,GDA,GODHRA JN.,04:15:00,ANND,ANAND JN.,06:30:00,False,135.0,2.25,True,Valid (Same Day),78.0,Medium,Duration
69125,ANND,ANAND JN.,19:10:00,GDA,GODHRA JN.,21:20:00,False,130.0,2.17,True,Valid (Same Day),78.0,Medium,Duration
69126,GDA,GODHRA JN.,13:00:00,ANND,ANAND JN.,15:20:00,False,140.0,2.33,True,Valid (Same Day),78.0,Medium,Duration
69127,ANND,ANAND JN.,17:00:00,ADI,AHMEDABAD,18:45:00,False,105.0,1.75,True,Valid (Same Day),63.0,Medium,Duration
69128,ADI,AHMEDABAD,13:40:00,ANND,ANAND JN.,15:20:00,False,100.0,1.67,True,Valid (Same Day),63.0,Medium,Duration
69129,ANND,ANAND JN.,05:40:00,ADI,AHMEDABAD,07:35:00,False,115.0,1.92,True,Valid (Same Day),63.0,Medium,Duration
69130,ADI,AHMEDABAD,19:10:00,ANND,ANAND JN.,20:50:00,False,100.0,1.67,True,Valid (Same Day),63.0,Medium,Duration
69131,ADI,AHMEDABAD,12:10:00,GNC,GANDHINAGAR,13:15:00,False,65.0,1.08,True,Valid (Same Day),31.0,Short,Duration
69132,GNC,GANDHINAGAR,15:00:00,ADI,AHMEDABAD,16:05:00,False,65.0,1.08,True,Valid (Same Day),31.0,Short,Duration
69133,ANND,ANAND JN.,07:30:00,DK,DAKOR,08:20:00,False,50.0,0.83,True,Valid (Same Day),29.0,Short,Duration
69134,DK,DAKOR,08:35:00,ANND,ANAND JN.,09:25:00,False,50.0,0.83,True,Valid (Same Day),29.0,Short,Duration
69135,ANND,ANAND JN.,16:40:00,DK,DAKOR,17:30:00,False,50.0,0.83,True,Valid (Same Day),29.0,Short,Duration
69136,DK,DAKOR,17:45:00,ANND,ANAND JN.,18:35:00,False,50.0,0.83,True,Valid (Same Day),29.0,Short,Duration
69137,BRC,VADODARA JN.,22:55:00,ANND,ANAND JN.,00:10:00,True,75.0,1.25,True,Valid (Midnight Rollover +1 Day),35.0,Short,Duration
69138,ANND,ANAND JN.,21:15:00,BRC,VADODARA JN.,22:25:00,False,70.0,1.17,True,Valid (Same Day),35.0,Short,Duration
69139,BVI,BORIVLI,06:50:00,ST,SURAT,13:00:00,False,370.0,6.17,True,Valid (Same Day),232.0,Long,Duration
69140,ST,SURAT,18:20:00,VR,VIRAR,23:10:00,False,290.0,4.83,True,Valid (Same Day),206.0,Long,Duration
69141,SJN,SANJAN,06:45:00,ST,SURAT,09:45:00,False,180.0,3.0,True,Valid (Same Day),117.0,Medium,Duration
69142,ST,SURAT,17:25:00,SJN,SANJAN,20:25:00,False,180.0,3.0,True,Valid (Same Day),117.0,Medium,Duration
69143,VR,VIRAR,04:40:00,SJN,SANJAN,06:30:00,False,110.0,1.83,True,Valid (Same Day),89.0,Medium,Duration
69144,SJN,SANJAN,20:40:00,VR,VIRAR,22:30:00,False,110.0,1.83,True,Valid (Same Day),89.0,Medium,Duration
69145,ANND,ANAND JN.,05:00:00,GDA,GODHRA JN.,07:10:00,False,130.0,2.17,True,Valid (Same Day),78.0,Medium,Duration
69146,GDA,GODHRA JN.,08:30:00,ANND,ANAND JN.,10:45:00,False,135.0,2.25,True,Valid (Same Day),78.0,Medium,Duration
69147,ANND,ANAND JN.,14:20:00,GDA,GODHRA JN.,16:40:00,False,140.0,2.33,True,Valid (Same Day),78.0,Medium,Duration
69149,VR,VIRAR,04:00:00,BH,BHARUCH JN.,11:10:00,False,430.0,7.17,True,Valid (Same Day),265.0,Long,Duration
69150,BH,BHARUCH JN.,14:05:00,VR,VIRAR,21:30:00,False,445.0,7.42,True,Valid (Same Day),265.0,Long,Duration
69151,BL,VALSAD,15:25:00,ST,SURAT,17:15:00,False,110.0,1.83,True,Valid (Same Day),68.0,Medium,Duration
69152,ST,SURAT,09:20:00,BL,VALSAD,11:25:00,False,125.0,2.08,True,Valid (Same Day),68.0,Medium,Duration
69153,UBR,UMBERGAON RO,13:50:00,BL,VALSAD,15:15:00,False,85.0,1.42,True,Valid (Same Day),54.0,Medium,Duration
69154,BL,VALSAD,11:40:00,UBR,UMBERGAON RO,12:55:00,False,75.0,1.25,True,Valid (Same Day),54.0,Short,Duration
69161,PNVL,PANVEL,18:50:00,DRD,DAHANU ROAD,22:25:00,False,215.0,3.58,True,Valid (Same Day),137.0,Medium,Duration
69164,DRD,DAHANU ROAD,05:30:00,PNVL,PANVEL,08:55:00,False,205.0,3.42,True,Valid (Same Day),137.0,Medium,Duration
69165,PNVL,PANVEL,09:20:00,BSR,VASAI ROAD,11:05:00,False,105.0,1.75,True,Valid (Same Day),65.0,Medium,Duration
69166,BSR,VASAI ROAD,16:45:00,PNVL,PANVEL,18:25:00,False,100.0,1.67,True,Valid (Same Day),65.0,Medium,Duration
69167,PNVL,PANVEL,14:35:00,BSR,VASAI ROAD,16:10:00,False,95.0,1.58,True,Valid (Same Day),65.0,Medium,Duration
